ID_Transaccion,ID_Cliente,ID_Servicio,ID_Campaña,Cantidad,Total,Fecha
2514,48,169,105,9,1334.07,2023-04-11
2515,680,157,24,5,5481.7,2023-06-15
2516,55,199,241,9,8106.39,2023-12-10
2517,636,42,15,8,9062.0,2023-04-30
2518,607,34,87,1,816.19,2023-05-25
2519,629,189,84,8,10954.88,2023-08-17
2520,44,71,84,9,4820.22,2023-05-10
2521,52,16,14,9,3999.06,2023-11-14
2522,113,42,27,8,9062.0,2023-05-17
2523,5,123,129,4,6005.0,2023-12-03
2524,10,44,3,1,1286.05,2023-04-27
2525,427,46,94,2,3771.36,2023-04-04
2526,603,21,98,8,2924.56,2023-07-22
2527,128,160,245,5,5816.6,2023-05-29
2528,582,25,119,2,824.22,2023-07-02
2529,107,100,120,8,11993.92,2023-03-15
2530,572,79,159,1,445.04,2023-10-01
2531,788,43,180,4,7289.2,2023-04-11
2532,955,138,32,2,3852.06,2023-01-17
2533,937,107,133,9,3031.74,2023-01-14
2534,139,172,269,1,1351.96,2023-06-06
2535,617,97,258,4,4779.8,2023-12-04
2536,889,1,257,4,2849.88,2023-02-16
2537,688,1,198,9,6412.23,2023-07-24
2538,324,196,66,5,752.05,2023-09-04
2539,568,152,292,3,2990.79,2023-12-12
2540,76,141,285,4,1048.64,2023-01-26
2541,975,171,103,9,13143.15,2023-06-03
2542,466,112,275,1,858.11,2023-12-04
2543,17,50,146,5,8043.25,2023-05-11
2544,948,46,35,2,3771.36,2023-10-25
2545,425,89,34,3,403.23,2023-09-30
2546,244,76,146,1,1131.18,2023-03-17
2547,72,125,186,1,526.75,2023-07-03
2548,454,16,181,3,1333.02,2023-12-29
2549,610,40,190,1,1809.19,2023-02-24
2550,865,23,108,3,1449.27,2023-07-19
2551,690,97,40,4,4779.8,2023-12-22
2552,740,174,222,5,2608.75,2023-04-28
2553,647,185,61,7,10306.17,2023-02-15
2554,297,21,114,4,1462.28,2023-07-08
2555,214,114,28,6,4421.22,2023-11-14
2556,276,198,136,1,1207.78,2023-02-18
2557,965,46,75,9,16971.12,2023-09-23
2558,566,24,172,6,2465.7,2023-05-24
2559,821,80,102,8,14608.48,2023-06-06
2560,450,53,246,7,12588.8,2023-12-14
2561,309,186,217,6,10354.92,2023-05-28
2562,855,114,273,7,5158.09,2023-08-21
2563,217,131,60,7,12867.47,2023-06-10
2564,183,173,248,9,1363.32,2023-10-28
2565,741,184,143,4,2248.12,2023-03-04
2566,914,132,212,3,2365.65,2023-03-09
2567,750,72,17,2,2944.56,2023-04-18
2568,153,200,285,1,1796.08,2023-05-20
2569,108,168,70,1,876.59,2023-09-26
2570,420,49,185,8,2916.96,2023-04-08
2571,264,31,101,5,4228.25,2023-10-31
2572,480,77,179,4,2313.68,2023-03-07
2573,772,41,8,9,7464.51,2023-03-28
2574,33,135,252,7,874.16,2023-12-03
2575,227,118,247,2,1713.04,2023-03-25
2576,134,17,149,4,905.36,2023-07-06
2577,878,35,205,3,2937.27,2023-07-02
2578,100,63,270,8,5999.68,2023-11-18
2579,171,114,152,4,2947.48,2023-03-19
2580,590,183,248,3,866.82,2023-06-11
2581,726,97,18,6,7169.7,2023-07-11
2582,605,189,26,4,5477.44,2023-10-05
2583,210,36,166,2,1345.24,2023-01-12
2584,915,176,207,4,5506.4,2023-05-03
2585,921,17,70,6,1358.04,2023-08-10
2586,208,132,148,5,3942.75,2023-02-20
2587,681,75,73,8,11348.0,2023-03-12
2588,544,38,97,3,3165.51,2023-09-19
2589,86,155,123,4,6294.0,2023-06-04
2590,390,10,141,5,9330.55,2023-04-17
2591,540,63,172,5,3749.8,2023-10-31
2592,38,86,57,7,8496.88,2023-03-10
2593,579,116,109,3,326.4,2023-03-10
2594,980,98,58,7,8769.32,2023-06-30
2595,553,88,22,5,6308.8,2023-01-09
2596,28,89,248,3,403.23,2023-04-03
2597,39,38,233,6,6331.02,2023-01-17
2598,663,36,21,5,3363.1,2023-11-24
2599,828,130,232,5,4479.8,2023-09-24
2600,459,20,295,6,10196.82,2023-11-24
2601,849,81,166,8,9667.52,2023-02-04
2602,838,112,141,7,6006.77,2023-01-14
2603,938,22,230,7,11277.07,2023-01-14
2604,756,80,77,6,10956.36,2023-12-30
2605,361,130,183,7,6271.72,2023-08-26
2606,832,4,28,2,2789.72,2023-06-18
2607,812,145,177,1,227.45,2023-05-25
2608,614,66,111,3,5124.78,2023-08-11
2609,600,83,74,3,2933.43,2023-09-14
2610,774,113,146,7,1428.35,2023-01-04
2611,424,187,264,2,3354.84,2023-04-16
2612,213,99,146,5,4529.25,2023-08-02
2613,57,178,130,9,2680.29,2023-05-12
2614,259,103,272,2,1913.18,2023-07-16
2615,889,106,56,3,5081.73,2023-05-10
2616,505,196,63,1,150.41,2023-11-26
2617,371,145,213,2,454.9,2023-09-19
2618,937,45,290,8,2576.88,2023-05-05
2619,746,80,35,3,5478.18,2023-09-24
2620,364,35,45,9,8811.81,2023-05-20
2621,24,191,22,9,5912.82,2023-01-02
2622,317,74,232,8,10545.44,2023-09-07
2623,468,135,273,5,624.4,2023-08-16
2624,881,36,268,5,3363.1,2023-07-31
2625,658,27,224,8,10910.96,2023-10-19
2626,179,67,35,6,2053.38,2023-08-30
2627,397,169,195,5,741.15,2023-12-08
2628,603,64,230,5,8301.95,2023-08-24
2629,366,39,56,2,1082.4,2023-06-16
2630,647,162,240,4,1782.64,2023-08-04
2631,871,169,283,7,1037.61,2023-05-15
2632,8,86,17,9,10924.56,2023-05-09
2633,794,135,242,6,749.28,2023-10-21
2634,801,122,257,6,4555.26,2023-07-08
2635,317,142,124,6,11964.36,2023-02-13
2636,779,155,287,7,11014.5,2023-05-25
2637,400,181,122,3,4020.66,2023-08-30
2638,485,102,187,6,11151.48,2023-02-20
2639,1,59,283,8,1309.68,2023-07-19
2640,74,96,282,5,1949.1,2023-09-05
2641,579,184,64,6,3372.18,2023-12-07
2642,829,31,120,9,7610.85,2023-02-08
2643,662,184,132,8,4496.24,2023-10-16
2644,840,5,194,2,3088.86,2023-08-08
2645,321,35,39,9,8811.81,2023-09-01
2646,714,123,106,9,13511.25,2023-06-29
2647,38,186,279,9,15532.38,2023-11-27
2648,362,156,188,7,6728.75,2023-08-14
2649,488,53,246,9,16185.6,2023-06-29
2650,507,107,215,8,2694.88,2023-12-09
2651,229,127,39,7,2573.41,2023-08-20
2652,111,196,160,1,150.41,2023-08-01
2653,886,193,237,2,249.4,2023-01-18
2654,643,108,115,1,1849.6,2023-08-17
2655,570,108,266,2,3699.2,2023-03-25
2656,916,90,254,3,5271.12,2023-09-03
2657,364,61,208,2,3097.34,2023-04-20
2658,769,37,286,8,12163.68,2023-03-13
2659,469,172,222,5,6759.8,2023-12-09
2660,414,81,262,4,4833.76,2023-06-26
2661,112,154,36,2,449.7,2023-07-05
2662,556,110,241,4,4343.16,2023-06-10
2663,444,176,206,8,11012.8,2023-03-30
2664,896,67,161,4,1368.92,2023-02-11
2665,996,56,269,3,2076.81,2023-07-29
2666,748,39,217,5,2706.0,2023-12-16
2667,948,183,154,3,866.82,2023-10-06
2668,709,198,245,6,7246.68,2023-07-27
2669,937,179,116,1,1619.84,2023-05-20
2670,369,48,28,8,5890.56,2023-02-03
2671,825,150,142,5,2311.55,2023-01-18
2672,9,4,168,9,12553.74,2023-04-22
2673,306,186,256,5,8629.1,2023-07-01
2674,371,181,122,3,4020.66,2023-10-12
2675,210,42,47,3,3398.25,2023-03-31
2676,912,130,295,8,7167.68,2023-07-05
2677,451,45,172,2,644.22,2023-04-18
2678,865,120,8,2,3695.46,2023-03-18
2679,898,167,163,5,6618.0,2023-09-15
2680,13,176,183,5,6883.0,2023-10-09
2681,674,146,175,8,12199.36,2023-07-23
2682,337,17,77,7,1584.38,2023-09-11
2683,88,188,281,9,7691.85,2023-02-01
2684,783,12,49,5,9667.75,2023-01-05
2685,402,115,206,4,6501.68,2023-11-29
2686,233,191,151,9,5912.82,2023-06-30
2687,199,22,220,2,3222.02,2023-05-23
2688,375,54,159,8,12786.64,2023-05-07
2689,567,110,121,7,7600.53,2023-02-09
2690,158,94,214,3,5558.25,2023-09-12
2691,6,96,261,4,1559.28,2023-12-07
2692,306,19,164,6,7149.0,2023-03-06
2693,701,19,60,4,4766.0,2023-01-11
2694,80,115,32,5,8127.1,2023-05-31
2695,818,32,122,5,8257.7,2023-08-25
2696,217,179,213,1,1619.84,2023-08-07
2697,285,85,251,7,2739.59,2023-05-31
2698,660,79,214,4,1780.16,2023-04-14
2699,776,186,67,5,8629.1,2023-12-28
2700,97,24,38,9,3698.55,2023-10-27
2701,254,83,47,5,4889.05,2023-09-13
2702,65,33,208,1,934.36,2023-08-08
2703,247,145,163,9,2047.05,2023-01-12
2704,866,170,275,5,1983.45,2023-09-01
2705,664,118,238,6,5139.12,2023-10-11
2706,275,138,9,8,15408.24,2023-04-09
2707,432,200,172,5,8980.4,2023-08-14
2708,403,131,59,7,12867.47,2023-04-16
2709,90,79,13,6,2670.24,2023-11-20
2710,776,137,165,5,2191.35,2023-02-02
2711,674,53,42,7,12588.8,2023-02-25
2712,367,143,116,9,9487.53,2023-07-19
2713,455,158,44,5,4687.25,2023-09-13
2714,86,192,43,3,5409.12,2023-03-15
2715,514,11,243,9,15103.62,2023-05-23
2716,792,136,105,6,8164.32,2023-09-18
2717,512,36,221,3,2017.86,2023-07-01
2718,526,14,239,3,4465.95,2023-01-10
2719,336,121,296,6,4548.36,2023-01-04
2720,805,2,203,2,3277.52,2023-12-02
2721,938,57,42,8,4577.04,2023-10-19
2722,376,26,72,9,14829.21,2023-08-03
2723,882,126,201,2,1919.28,2023-04-11
2724,1,199,37,3,2702.13,2023-01-09
2725,357,98,43,5,6263.8,2023-05-26
2726,444,34,236,3,2448.57,2023-03-04
2727,355,138,263,9,17334.27,2023-08-14
2728,96,40,97,9,16282.71,2023-09-17
2729,291,109,214,9,15775.2,2023-09-12
2730,288,164,133,2,3795.24,2023-07-26
2731,133,164,204,4,7590.48,2023-03-10
2732,668,104,194,2,630.3,2023-08-22
2733,118,51,66,1,1278.14,2023-06-16
2734,667,102,266,1,1858.58,2023-09-08
2735,217,23,87,8,3864.72,2023-06-23
2736,923,14,282,6,8931.9,2023-03-31
2737,865,43,258,1,1822.3,2023-10-21
2738,576,19,122,7,8340.5,2023-05-30
2739,932,53,76,4,7193.6,2023-02-28
2740,621,152,99,9,8972.37,2023-11-20
2741,86,97,172,7,8364.65,2023-08-03
2742,12,65,222,2,620.4,2023-02-18
2743,566,127,53,8,2941.04,2023-08-20
2744,676,18,187,7,10556.91,2023-08-27
2745,988,176,53,8,11012.8,2023-02-17
2746,878,69,287,3,4844.58,2023-10-26
2747,333,83,138,2,1955.62,2023-08-04
2748,565,188,232,1,854.65,2023-03-21
2749,164,59,124,9,1473.39,2023-01-27
2750,178,107,63,4,1347.44,2023-07-14
2751,734,179,47,6,9719.04,2023-12-08
2752,180,43,12,2,3644.6,2023-08-30
2753,609,178,39,7,2084.67,2023-05-04
2754,448,57,232,1,572.13,2023-03-17
2755,527,180,217,7,3074.61,2023-11-08
2756,628,81,196,4,4833.76,2023-12-17
2757,612,33,234,7,6540.52,2023-09-03
2758,758,139,95,5,1912.3,2023-03-25
2759,830,173,96,7,1060.36,2023-06-05
2760,225,148,95,5,9031.5,2023-05-25
2761,983,82,49,2,1723.24,2023-02-06
2762,212,74,41,3,3954.54,2023-02-14
2763,459,181,251,2,2680.44,2023-07-25
2764,670,98,273,4,5011.04,2023-12-22
2765,121,16,87,4,1777.36,2023-11-04
2766,504,8,67,3,2647.5,2023-12-31
2767,572,164,115,7,13283.34,2023-09-06
2768,873,156,36,5,4806.25,2023-03-09
2769,687,131,26,2,3676.42,2023-07-13
2770,464,183,291,5,1444.7,2023-02-24
2771,680,118,85,9,7708.68,2023-08-19
2772,290,76,238,5,5655.9,2023-01-10
2773,152,105,82,6,11827.2,2023-05-08
2774,451,39,296,3,1623.6,2023-07-12
2775,431,55,244,1,388.18,2023-08-19
2776,669,156,48,5,4806.25,2023-01-30
2777,796,196,126,5,752.05,2023-02-18
2778,974,177,37,9,1237.05,2023-05-25
2779,913,161,74,5,1974.8,2023-02-27
2780,516,7,113,9,8963.91,2023-03-03
2781,971,15,176,4,7531.4,2023-10-23
2782,599,45,75,6,1932.66,2023-06-20
2783,146,173,272,3,454.44,2023-11-02
2784,873,88,147,1,1261.76,2023-05-21
2785,827,31,62,8,6765.2,2023-04-07
2786,853,22,158,1,1611.01,2023-10-19
2787,726,184,16,6,3372.18,2023-11-09
2788,227,145,228,1,227.45,2023-03-12
2789,134,190,252,5,2447.35,2023-04-02
2790,198,42,221,8,9062.0,2023-08-26
2791,529,64,286,7,11622.73,2023-07-01
2792,749,124,293,9,8632.89,2023-06-05
2793,621,102,53,5,9292.9,2023-04-30
2794,520,58,37,5,7567.5,2023-01-18
2795,962,187,151,6,10064.52,2023-02-26
2796,853,50,215,3,4825.95,2023-12-19
2797,682,40,88,1,1809.19,2023-08-25
2798,226,81,214,3,3625.32,2023-10-04
2799,959,181,259,3,4020.66,2023-08-21
2800,759,112,241,8,6864.88,2023-11-19
2801,556,166,23,9,5529.69,2023-05-07
2802,20,181,115,6,8041.32,2023-02-24
2803,607,185,37,4,5889.24,2023-06-21
2804,417,93,163,2,2847.28,2023-07-03
2805,643,3,2,7,4086.74,2023-07-17
2806,259,65,2,3,930.6,2023-03-28
2807,596,194,147,9,2362.23,2023-12-03
2808,227,196,170,2,300.82,2023-10-02
2809,588,120,1,3,5543.19,2023-04-28
2810,41,12,147,4,7734.2,2023-11-25
2811,269,67,30,1,342.23,2023-10-10
2812,811,140,236,2,1775.58,2023-03-04
2813,153,163,284,4,6949.56,2023-01-19
2814,193,125,300,1,526.75,2023-11-21
2815,80,75,220,7,9929.5,2023-09-03
2816,390,92,35,7,8216.25,2023-03-22
2817,112,26,157,7,11533.83,2023-02-05
2818,853,47,79,8,10341.2,2023-07-16
2819,158,91,121,4,7484.08,2023-08-04
2820,156,174,219,9,4695.75,2023-07-15
2821,183,175,43,3,1617.12,2023-06-01
2822,337,58,113,5,7567.5,2023-05-26
2823,425,21,18,9,3290.13,2023-07-30
2824,341,3,168,2,1167.64,2023-01-17
2825,523,155,141,8,12588.0,2023-07-22
2826,339,193,238,3,374.1,2023-10-06
2827,757,7,65,1,995.99,2023-05-09
2828,67,190,246,9,4405.23,2023-09-28
2829,853,95,163,8,11550.0,2023-07-07
2830,333,195,295,3,1484.94,2023-08-02
2831,992,93,278,3,4270.92,2023-12-31
2832,961,132,16,4,3154.2,2023-11-17
2833,779,60,4,5,5913.95,2023-04-19
2834,90,136,300,1,1360.72,2023-01-10
2835,954,89,110,7,940.87,2023-12-08
2836,267,196,72,2,300.82,2023-01-27
2837,906,185,5,2,2944.62,2023-06-16
2838,838,14,118,1,1488.65,2023-03-23
2839,179,47,294,8,10341.2,2023-11-06
2840,747,10,220,2,3732.22,2023-11-23
2841,311,154,155,4,899.4,2023-02-07
2842,628,102,124,9,16727.22,2023-07-20
2843,829,183,7,8,2311.52,2023-09-12
2844,510,51,14,3,3834.42,2023-02-04
2845,99,33,93,2,1868.72,2023-08-08
2846,513,25,73,4,1648.44,2023-06-16
2847,505,180,242,4,1756.92,2023-07-23
2848,574,173,92,2,302.96,2023-08-23
2849,913,157,159,6,6578.04,2023-06-08
2850,290,33,297,7,6540.52,2023-10-31
2851,745,162,294,4,1782.64,2023-06-15
2852,794,55,22,7,2717.26,2023-03-09
2853,99,1,25,8,5699.76,2023-08-05
2854,625,190,283,1,489.47,2023-05-15
2855,527,15,264,9,16945.65,2023-12-17
2856,258,135,246,5,624.4,2023-04-18
2857,162,129,43,2,2093.8,2023-10-25
2858,791,150,133,6,2773.86,2023-12-25
2859,89,5,99,2,3088.86,2023-03-15
2860,693,189,167,1,1369.36,2023-07-15
2861,891,133,272,7,8421.84,2023-11-14
2862,846,24,18,9,3698.55,2023-09-09
2863,800,183,207,7,2022.58,2023-04-29
2864,379,59,156,2,327.42,2023-07-17
2865,981,159,280,2,1722.9,2023-02-14
2866,585,169,208,3,444.69,2023-02-13
2867,178,64,162,6,9962.34,2023-06-27
2868,702,53,65,5,8992.0,2023-01-03
2869,490,66,220,6,10249.56,2023-12-08
2870,374,168,298,3,2629.77,2023-03-08
2871,695,27,99,1,1363.87,2023-01-07
2872,264,73,246,8,11744.56,2023-11-18
2873,963,159,109,4,3445.8,2023-05-18
2874,954,10,50,7,13062.77,2023-03-29
2875,398,112,147,1,858.11,2023-02-21
2876,287,190,129,6,2936.82,2023-07-30
2877,826,120,275,5,9238.65,2023-08-07
2878,685,117,226,3,2200.95,2023-10-04
2879,601,157,130,8,8770.72,2023-01-04
2880,666,162,120,8,3565.28,2023-09-16
2881,694,162,29,4,1782.64,2023-12-23
2882,807,21,61,8,2924.56,2023-06-25
2883,710,20,209,6,10196.82,2023-10-18
2884,197,168,123,8,7012.72,2023-04-18
2885,150,33,186,9,8409.24,2023-10-23
2886,78,136,90,4,5442.88,2023-10-29
2887,546,68,81,6,5129.1,2023-09-30
2888,376,44,19,4,5144.2,2023-08-20
2889,505,182,220,1,552.55,2023-12-21
2890,62,75,291,1,1418.5,2023-09-15
2891,447,84,217,9,17098.56,2023-03-18
2892,116,112,254,4,3432.44,2023-03-07
2893,197,195,196,4,1979.92,2023-12-14
2894,386,42,298,6,6796.5,2023-04-17
2895,313,162,27,7,3119.62,2023-11-19
2896,204,31,111,3,2536.95,2023-08-04
2897,488,57,198,5,2860.65,2023-03-25
2898,943,39,214,7,3788.4,2023-02-08
2899,859,28,185,9,9844.38,2023-11-09
2900,428,22,165,5,8055.05,2023-09-25
2901,662,124,145,8,7673.68,2023-12-19
2902,577,46,158,9,16971.12,2023-02-09
2903,308,110,224,6,6514.74,2023-12-02
2904,236,177,156,3,412.35,2023-09-16
2905,464,153,192,8,9385.6,2023-01-05
2906,357,179,121,7,11338.88,2023-04-27
2907,788,188,231,8,6837.2,2023-12-28
2908,965,196,281,4,601.64,2023-06-11
2909,676,121,99,3,2274.18,2023-07-19
2910,298,154,282,7,1573.95,2023-03-07
2911,331,174,243,6,3130.5,2023-10-24
2912,765,12,270,4,7734.2,2023-08-14
2913,532,105,58,2,3942.4,2023-07-18
2914,964,95,236,7,10106.25,2023-05-25
2915,65,148,57,6,10837.8,2023-04-01
2916,214,86,297,6,7283.04,2023-06-15
2917,720,182,37,2,1105.1,2023-08-02
2918,607,20,35,4,6797.88,2023-03-30
2919,599,179,27,1,1619.84,2023-12-15
2920,945,152,287,8,7975.44,2023-06-14
2921,405,19,138,1,1191.5,2023-02-21
2922,235,63,253,1,749.96,2023-10-05
2923,465,162,268,2,891.32,2023-08-27
2924,383,126,179,5,4798.2,2023-10-01
2925,372,70,79,6,2309.04,2023-10-20
2926,513,120,36,3,5543.19,2023-11-16
2927,215,67,48,2,684.46,2023-03-28
2928,306,30,56,1,1766.68,2023-01-16
2929,370,97,210,6,7169.7,2023-12-24
2930,277,83,72,3,2933.43,2023-04-08
2931,148,115,230,2,3250.84,2023-12-16
2932,837,106,274,9,15245.19,2023-11-11
2933,798,144,209,5,6156.15,2023-04-02
2934,814,30,17,5,8833.4,2023-08-19
2935,694,101,72,4,7501.2,2023-10-07
2936,291,143,188,7,7379.19,2023-02-16
2937,558,64,113,5,8301.95,2023-07-06
2938,534,80,116,6,10956.36,2023-08-14
2939,569,93,100,5,7118.2,2023-08-12
2940,570,7,188,3,2987.97,2023-03-05
2941,563,107,20,6,2021.16,2023-05-05
2942,2,11,246,3,5034.54,2023-02-08
2943,288,123,34,4,6005.0,2023-01-03
2944,540,86,248,8,9710.72,2023-03-05
2945,420,164,47,4,7590.48,2023-01-11
2946,348,179,290,1,1619.84,2023-12-24
2947,349,104,274,1,315.15,2023-01-21
2948,725,110,52,7,7600.53,2023-08-11
2949,363,79,213,6,2670.24,2023-02-15
2950,890,58,152,2,3027.0,2023-04-01
2951,193,181,133,4,5360.88,2023-04-21
2952,361,75,171,2,2837.0,2023-05-03
2953,576,18,246,1,1508.13,2023-04-09
2954,899,152,152,3,2990.79,2023-06-08
2955,711,141,70,7,1835.12,2023-10-08
2956,721,63,155,6,4499.76,2023-03-25
2957,712,107,72,3,1010.58,2023-07-10
2958,718,44,65,3,3858.15,2023-07-29
2959,59,83,128,5,4889.05,2023-09-22
2960,69,186,14,2,3451.64,2023-07-07
2961,725,89,144,6,806.46,2023-07-08
2962,897,128,152,2,870.28,2023-03-17
2963,97,135,120,4,499.52,2023-03-26
2964,638,70,62,1,384.84,2023-11-22
2965,569,112,175,1,858.11,2023-08-06
2966,39,64,16,5,8301.95,2023-12-12
2967,344,189,152,6,8216.16,2023-09-12
2968,420,149,226,8,3918.16,2023-09-18
2969,174,162,204,1,445.66,2023-05-24
2970,830,70,145,5,1924.2,2023-09-16
2971,986,182,29,4,2210.2,2023-02-16
2972,334,124,147,8,7673.68,2023-07-27
2973,159,185,228,7,10306.17,2023-08-23
2974,506,170,189,5,1983.45,2023-11-18
2975,813,42,145,6,6796.5,2023-06-04
2976,576,182,216,6,3315.3,2023-03-31
2977,880,146,90,6,9149.52,2023-06-23
2978,668,133,171,9,10828.08,2023-09-21
2979,332,156,102,1,961.25,2023-04-27
2980,449,163,173,7,12161.73,2023-11-16
2981,739,168,56,6,5259.54,2023-01-21
2982,78,117,242,8,5869.2,2023-12-07
2983,555,174,178,8,4174.0,2023-10-03
2984,63,22,130,8,12888.08,2023-02-27
2985,868,154,182,2,449.7,2023-09-06
2986,395,45,256,9,2898.99,2023-09-28
2987,306,46,297,6,11314.08,2023-03-21
2988,290,176,226,4,5506.4,2023-03-25
2989,574,112,110,6,5148.66,2023-02-06
2990,945,56,117,6,4153.62,2023-11-23
2991,495,167,159,7,9265.2,2023-08-20
2992,683,153,173,6,7039.2,2023-06-15
2993,764,177,154,5,687.25,2023-08-13
2994,96,176,102,9,12389.4,2023-03-14
2995,635,93,144,9,12812.76,2023-04-01
2996,869,99,239,8,7246.8,2023-03-31
2997,955,22,144,3,4833.03,2023-11-01
2998,591,125,108,8,4214.0,2023-08-03
2999,136,150,61,5,2311.55,2023-02-11
3000,119,16,94,7,3110.38,2023-02-11
3001,196,118,92,4,3426.08,2023-12-27
3002,650,59,263,2,327.42,2023-01-25
3003,315,93,272,9,12812.76,2023-05-09
3004,410,146,280,7,10674.44,2023-11-26
3005,171,41,128,4,3317.56,2023-06-02
3006,925,22,58,6,9666.06,2023-05-05
3007,218,32,271,3,4954.62,2023-01-06
3008,692,142,114,6,11964.36,2023-02-22
3009,279,117,230,2,1467.3,2023-11-10
3010,497,32,199,2,3303.08,2023-03-28
3011,777,113,118,2,408.1,2023-07-23
3012,642,50,70,6,9651.9,2023-10-20
3013,45,140,56,4,3551.16,2023-04-13
3014,232,22,99,8,12888.08,2023-07-31
3015,752,167,7,1,1323.6,2023-07-28
3016,788,59,254,1,163.71,2023-04-27
3017,841,104,120,4,1260.6,2023-08-25
3018,496,58,124,9,13621.5,2023-09-16
3019,895,58,132,7,10594.5,2023-11-27
3020,313,141,159,8,2097.28,2023-10-28
3021,210,99,7,1,905.85,2023-01-24
3022,794,151,113,3,508.32,2023-01-24
3023,198,8,39,4,3530.0,2023-01-16
3024,355,99,49,1,905.85,2023-08-31
3025,627,109,284,6,10516.8,2023-07-26
3026,376,117,232,9,6602.85,2023-09-24
3027,594,84,73,1,1899.84,2023-12-01
3028,332,162,178,3,1336.98,2023-03-09
3029,308,22,20,5,8055.05,2023-03-16
3030,846,106,74,2,3387.82,2023-04-13
3031,509,77,164,9,5205.78,2023-06-27
3032,923,178,82,7,2084.67,2023-11-11
3033,937,181,222,7,9381.54,2023-09-16
3034,957,23,268,7,3381.63,2023-02-18
3035,852,66,67,1,1708.26,2023-12-23
3036,461,141,2,2,524.32,2023-05-12
3037,817,87,220,4,4244.76,2023-04-27
3038,510,102,196,4,7434.32,2023-10-15
3039,57,2,206,1,1638.76,2023-07-07
3040,691,77,64,8,4627.36,2023-02-04
3041,777,103,138,6,5739.54,2023-02-05
3042,735,119,234,9,10089.45,2023-08-05
3043,521,99,140,3,2717.55,2023-03-06
3044,122,40,266,5,9045.95,2023-05-08
3045,539,96,160,3,1169.46,2023-01-22
3046,600,14,207,8,11909.2,2023-04-17
3047,351,41,68,4,3317.56,2023-12-23
3048,521,133,232,5,6015.6,2023-12-22
3049,654,10,237,4,7464.44,2023-03-09
3050,486,133,63,4,4812.48,2023-06-29
3051,979,23,241,5,2415.45,2023-06-18
3052,87,22,78,2,3222.02,2023-01-22
3053,42,10,94,2,3732.22,2023-01-21
3054,709,17,270,4,905.36,2023-10-27
3055,251,167,232,7,9265.2,2023-02-16
3056,522,115,15,7,11377.94,2023-10-12
3057,790,129,218,6,6281.4,2023-03-31
3058,654,160,207,5,5816.6,2023-09-30
3059,445,35,50,3,2937.27,2023-03-14
3060,373,11,185,1,1678.18,2023-04-11
3061,889,28,84,2,2187.64,2023-09-01
3062,487,129,262,1,1046.9,2023-04-09
3063,700,30,268,7,12366.76,2023-01-02
3064,703,188,78,3,2563.95,2023-10-24
3065,89,146,138,3,4574.76,2023-05-03
3066,371,127,209,5,1838.15,2023-03-23
3067,688,83,24,4,3911.24,2023-05-20
3068,343,65,80,7,2171.4,2023-09-27
3069,369,81,126,7,8459.08,2023-01-12
3070,326,195,232,3,1484.94,2023-12-03
3071,115,13,198,1,336.16,2023-03-10
3072,910,7,241,9,8963.91,2023-04-10
3073,66,121,140,2,1516.12,2023-01-09
3074,409,75,220,9,12766.5,2023-01-29
3075,28,167,296,2,2647.2,2023-05-23
3076,499,150,227,6,2773.86,2023-04-30
3077,958,143,109,4,4216.68,2023-03-23
3078,768,62,120,2,3531.7,2023-06-21
3079,753,112,40,7,6006.77,2023-07-27
3080,613,147,146,3,1496.46,2023-04-24
3081,757,73,122,6,8808.42,2023-12-28
3082,418,70,188,2,769.68,2023-09-12
3083,444,158,164,4,3749.8,2023-02-27
3084,885,86,241,9,10924.56,2023-11-09
3085,518,123,27,6,9007.5,2023-07-15
3086,435,143,171,7,7379.19,2023-12-19
3087,64,109,242,4,7011.2,2023-10-20
3088,707,43,275,8,14578.4,2023-10-27
3089,994,114,21,2,1473.74,2023-08-24
3090,302,22,279,5,8055.05,2023-03-10
3091,553,120,4,9,16629.57,2023-08-22
3092,420,62,33,1,1765.85,2023-05-06
3093,172,83,133,3,2933.43,2023-01-30
3094,151,139,164,2,764.92,2023-07-23
3095,732,98,234,3,3758.28,2023-07-04
3096,827,190,194,9,4405.23,2023-03-03
3097,985,71,102,3,1606.74,2023-03-09
3098,864,179,208,9,14578.56,2023-06-28
3099,224,59,261,7,1145.97,2023-10-27
3100,967,150,158,3,1386.93,2023-11-07
3101,40,124,280,7,6714.47,2023-05-10
3102,717,17,45,6,1358.04,2023-10-24
3103,59,145,283,2,454.9,2023-12-18
3104,104,76,165,2,2262.36,2023-11-29
3105,687,88,103,5,6308.8,2023-02-27
3106,247,13,168,8,2689.28,2023-06-20
3107,121,182,212,9,4972.95,2023-06-11
3108,377,183,70,5,1444.7,2023-10-13
3109,377,180,294,7,3074.61,2023-09-12
3110,198,155,20,6,9441.0,2023-02-24
3111,33,183,9,3,866.82,2023-01-03
3112,810,141,211,9,2359.44,2023-05-06
3113,605,188,94,8,6837.2,2023-02-22
3114,263,197,42,6,2668.38,2023-10-26
3115,990,120,221,1,1847.73,2023-10-25
3116,171,139,211,1,382.46,2023-01-11
3117,623,135,243,7,874.16,2023-12-20
3118,29,158,295,2,1874.9,2023-03-26
3119,654,85,12,4,1565.48,2023-04-14
3120,284,90,256,4,7028.16,2023-02-15
3121,913,72,119,6,8833.68,2023-06-30
3122,226,173,282,2,302.96,2023-09-12
3123,750,105,296,8,15769.6,2023-04-08
